condition,cue_x,cue_y,target_x,target_y,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,key_resp.keys,key_resp.rt,key_resp.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,practice.started,fixation_2.started,Left_rect_2.started,Right_rect_2.started,cue_2.started,cue_2.stopped,target_2.started,key_resp_3.started,practice.stopped,trials_2.key_resp_3.keys,trials_2.key_resp_3.rt,trials_2.key_resp_3.duration,fixation_2.stopped,Left_rect_2.stopped,Right_rect_2.stopped,target_2.stopped,key_resp_3.stopped,instructions_2.started,text_3.started,key_resp_4.started,instructions_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,fixation.started,Left_rect.started,Right_rect.started,cue.started,cue.stopped,target.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,blank.started,text_2.started,text_2.stopped,blank.stopped,fixation.stopped,Left_rect.stopped,Right_rect.stopped,target.stopped,key_resp.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
valid,0.168,-0.175,0.168,-0.149,128,20,3,,,,up,0.5419024999719113,None,,,,,3,20,128,11,332.3620823000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.3474684000248,332.3620823000092,332.3620823000092,332.3620823000092,333.34541220002575,333.4456675000256,333.64556650002487,333.64556650002487,334.1968781000469,up,0.5419024999719113,None,334.1970985000371,334.2117836000398,334.71211590000894,334.6957098999992,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
catch,-0.168,0.175,None,None,129,21,3,,,,None,,,,,,,3,21,129,32,334.71211590000894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.69660630001454,334.71211590000894,334.71211590000894,334.71211590000894,335.71191720000934,335.8120017000474,336.01204750000034,336.01204750000034,337.99594510003226,None,,,337.99602950003464,338.012009099999,338.51199369999813,338.49555930000497,338.012009099999,338.012009099999,338.012009099999,338.012009099999,338.012009099999,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,0.168,0.175,0.168,0.149,130,22,3,,,,up,0.10840829997323453,None,,,,,3,22,130,18,338.51199369999813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.4962570000207,338.51199369999813,338.51199369999813,338.51199369999813,339.5121025000117,339.61219160002656,339.81209960003616,339.81209960003616,339.929200100014,up,0.10840829997323453,None,339.92930860002525,339.9453138000099,340.4455495000002,340.4294646999915,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
invalid_same,0.168,0.175,0.168,-0.149,131,23,3,,,,up,0.2909827000112273,None,,,,,3,23,131,26,340.4455495000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.430473000044,340.4455495000002,340.4455495000002,340.4455495000002,341.42869030003203,341.52866780001204,341.7286140000215,341.7286140000215,342.0297558000311,up,0.2909827000112273,None,342.02992260002065,342.04520580003737,342.5454755999963,342.52927679999266,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,-0.168,-0.175,-0.168,-0.149,132,24,3,,,,up,0.30389149999246,None,,,,,3,24,132,5,342.5454755999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.52995190001093,342.5454755999963,342.5454755999963,342.5454755999963,343.52877720003016,343.6288354000426,343.84567690000404,343.84567690000404,344.16266600001836,up,0.30389149999246,None,344.1627732000197,344.17851900000824,344.67889540002216,344.66239330003737,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,-0.168,0.175,-0.168,0.149,133,25,3,,,,up,0.39228430000366643,None,,,,,3,25,133,12,344.67889540002216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.6630436000414,344.67889540002216,344.67889540002216,344.67889540002216,345.6619592999923,345.7620117000188,345.9623453000095,345.9623453000095,346.3626207000343,up,0.39228430000366643,None,346.36272820003796,346.37883240001975,346.87862180004595,346.86252429999877,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,0.168,0.175,0.168,0.149,134,26,3,,,,up,0.39336610003374517,None,,,,,3,26,134,22,346.87862180004595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.86344720004126,346.87862180004595,346.87862180004595,346.87862180004595,347.86216650001006,347.96207160002086,348.1619409000268,348.1619409000268,348.5632669000188,up,0.39336610003374517,None,348.56347039999673,348.57869200001005,349.07889970002,349.0623528000433,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
catch,0.168,0.175,None,None,135,27,3,,,,None,,,,,,,3,27,135,34,349.07889970002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.06320360000245,349.07889970002,349.07889970002,349.07889970002,350.0788482000353,350.1787145000417,350.3787214999902,350.3787214999902,352.3621600000188,None,,,352.36220040003536,352.37850220000837,352.878973999992,352.86223040003097,352.37850220000837,352.37850220000837,352.37850220000837,352.37850220000837,352.37850220000837,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,-0.168,0.175,-0.168,0.149,136,28,3,,,,up,0.440729400026612,None,,,,,3,28,136,4,352.878973999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.8628761,352.878973999992,352.878973999992,352.878973999992,353.8786059000413,353.97897890000604,354.1789296999923,354.1789296999923,354.62986810004804,up,0.440729400026612,None,354.6300565000274,354.64538130001165,355.14534660003847,355.1295652000117,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,0.168,-0.175,0.168,-0.149,137,29,3,,,,up,0.30155030003516003,None,,,,,3,29,137,7,355.14534660003847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.1304149000207,355.14534660003847,355.14534660003847,355.14534660003847,356.14553159999195,356.2453738000477,356.44540270004654,356.44540270004654,356.76315529999556,up,0.30155030003516003,None,356.7633422000217,356.7787337000482,357.27899580000667,357.262340700021,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,0.168,-0.175,0.168,-0.149,138,30,3,,,,up,0.2564037999836728,None,,,,,3,30,138,19,357.27899580000667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.2630003000377,357.27899580000667,357.27899580000667,357.27899580000667,358.27857910003513,358.37859179999214,358.578766599996,358.578766599996,358.8455789000145,up,0.2564037999836728,None,358.8456257000216,358.8619203999988,359.3619009000249,359.34577569999965,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,-0.168,-0.175,-0.168,-0.149,139,31,3,,,,up,0.240226200025063,None,,,,,3,31,139,17,359.3619009000249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.3470895999926,359.3619009000249,359.3619009000249,359.3619009000249,360.3452737000189,360.4450843000086,360.64518420002423,360.64518420002423,360.8956735000247,up,0.240226200025063,None,360.89574820001144,360.91184090002207,361.4118387000053,361.39562660001684,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,0.168,0.175,0.168,0.149,140,32,3,,,,up,0.25988710002275184,None,,,,,3,32,140,2,361.4118387000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.39661699999124,361.4118387000053,361.4118387000053,361.4118387000053,362.395390300022,362.49502920004306,362.695412400004,362.695412400004,362.96340280002914,up,0.25988710002275184,None,362.963576500013,362.9787774000433,363.4785689000273,363.4620060000452,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
invalid_diff,0.168,-0.175,-0.168,-0.149,141,33,3,,,,up,0.3984900999930687,None,,,,,3,33,141,31,363.4785689000273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.4623724000412,363.4785689000273,363.4785689000273,363.4785689000273,364.4787061000243,364.57863280002493,364.77841240004636,364.77841240004636,365.17894610000076,up,0.3984900999930687,None,365.1789949000231,365.1950051000458,365.6951959000435,365.6787897000322,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
invalid_same,0.168,-0.175,0.168,0.149,142,34,3,,,,up,0.37427969998680055,None,,,,,3,34,142,27,365.6951959000435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.6790767000057,365.6951959000435,365.6951959000435,365.6951959000435,366.6789080000017,366.7788211000152,366.97880500002066,366.97880500002066,367.3630235000164,up,0.37427969998680055,None,367.3632106000441,367.3786543000024,367.8786276000319,367.8626789000118,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,-0.168,-0.175,-0.168,-0.149,143,35,3,,,,up,0.28926539997337386,None,,,,,3,35,143,9,367.8786276000319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.8635707999929,367.8786276000319,367.8786276000319,367.8786276000319,368.86206230003154,368.9619339000201,369.1786345000146,369.1786345000146,369.4800225000363,up,0.28926539997337386,None,369.48015840002336,369.4950496000238,369.9955233000219,369.97904360003304,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
catch,-0.168,-0.175,None,None,144,0,4,,,,None,,,,,,,4,0,144,33,369.9955233000219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.9798191000009,369.9955233000219,369.9955233000219,369.9955233000219,370.99537000001874,371.09542770002736,371.2954144999967,371.2954144999967,373.2793157999986,None,,,373.2793987999903,373.2954329000204,373.79530470003374,373.7791408000048,373.2954329000204,373.2954329000204,373.2954329000204,373.2954329000204,373.2954329000204,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,0.168,-0.175,0.168,-0.149,145,1,4,,,,up,0.3271513999789022,None,,,,,4,1,145,7,373.79530470003374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.78042429999914,373.79530470003374,373.79530470003374,373.79530470003374,374.7951774999965,374.8954267000081,375.09513040003367,375.09513040003367,375.43020770000294,up,0.3271513999789022,None,375.4303598999977,375.4453695000266,375.9452636000351,375.92938750004396,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,-0.168,0.175,-0.168,0.149,146,2,4,,,,up,0.456086200021673,None,,,,,4,2,146,0,375.9452636000351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.93042400002014,375.9452636000351,375.9452636000351,375.9452636000351,376.9455247000442,377.0453032000223,377.2454188000411,377.2454188000411,377.71261809999123,up,0.456086200021673,None,377.7127145000268,377.7285259999917,378.22895170003176,378.2122917000088,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,0.168,-0.175,0.168,-0.149,147,3,4,,,,up,0.32531240000389516,None,,,,,4,3,147,11,378.22895170003176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.21295850002207,378.22895170003176,378.22895170003176,378.22895170003176,379.2120523999911,379.3121235000435,379.5120267000166,379.5120267000166,379.846080599993,up,0.32531240000389516,None,379.84619040001417,379.86197640001774,380.36200820002705,380.3458488000324,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
invalid_same,-0.168,-0.175,-0.168,0.149,148,4,4,,,,up,0.20677269995212555,None,,,,,4,4,148,25,380.36200820002705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.3467414000188,380.36200820002705,380.36200820002705,380.36200820002705,381.3454153999919,381.44546350004384,381.6454438000219,381.6454438000219,381.86332280002534,up,0.20677269995212555,None,381.8634937000461,381.8787024000194,382.378744799993,382.36250730004394,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,0.168,0.175,0.168,0.149,149,5,4,,,,up,0.24048490001587197,None,,,,,4,5,149,22,382.378744799993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.3633614000282,382.378744799993,382.378744799993,382.378744799993,383.37871160003124,383.478799500037,383.67883720004465,383.67883720004465,383.93011320004007,up,0.24048490001587197,None,383.93028610001784,383.94525029999204,384.4454374000197,384.42908450000687,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
invalid_same,-0.168,0.175,-0.168,-0.149,150,6,4,,,,up,0.26850579999154434,None,,,,,4,6,150,24,384.4454374000197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.42973030003486,384.4454374000197,384.4454374000197,384.4454374000197,385.445344000007,385.5453746000421,385.7452537000063,385.7452537000063,386.0286790000391,up,0.26850579999154434,None,386.0287246000371,386.0452039000229,386.54517060000217,386.5289419000037,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
catch,0.168,-0.175,None,None,151,7,4,,,,None,,,,,,,4,7,151,35,386.54517060000217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.5297905000043,386.54517060000217,386.54517060000217,386.54517060000217,387.5288026999915,387.62872400000924,387.8288246000302,387.8288246000302,389.81279180001,None,,,389.81296170002315,389.82835980004165,390.32863639999414,390.312385600002,389.82835980004165,389.82835980004165,389.82835980004165,389.82835980004165,389.82835980004165,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,0.168,0.175,0.168,0.149,152,8,4,,,,up,0.40227910003159195,None,,,,,4,8,152,2,390.32863639999414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.31362200004514,390.32863639999414,390.32863639999414,390.32863639999414,391.32854380004574,391.4284883000073,391.62877470004605,391.62877470004605,392.0459540000302,up,0.40227910003159195,None,392.0460640999954,392.0618314000312,392.5619592000148,392.54556110000703,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,-0.168,0.175,-0.168,0.149,153,9,4,,,,up,0.521635300014168,None,,,,,4,9,153,12,392.5619592000148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.54621890001,392.5619592000148,392.5619592000148,392.5619592000148,393.54529380000895,393.6453299000277,393.8453842000454,393.8453842000454,394.379455300048,up,0.521635300014168,None,394.3795660000178,394.3952477000421,394.89535280002747,394.87954650004394,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,0.168,-0.175,0.168,-0.149,154,10,4,,,,up,0.3793446000199765,None,,,,,4,10,154,19,394.89535280002747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.8805335999932,394.89535280002747,394.89535280002747,394.89535280002747,395.87870230001863,395.97872150002513,396.1784969000146,396.1784969000146,396.56352600001264,up,0.3793446000199765,None,396.5637087000068,396.5784965000348,397.07829330000095,397.06176589999814,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
invalid_diff,0.168,-0.175,-0.168,-0.149,155,11,4,,,,up,0.5068267000024207,None,,,,,4,11,155,31,397.07829330000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.06208330002846,397.07829330000095,397.07829330000095,397.07829330000095,398.0786393000162,398.17875700001605,398.3785058000358,398.3785058000358,398.89590260002296,up,0.5068267000024207,None,398.8959970000433,398.91186779999407,399.4120741999941,399.39589879999403,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
catch,-0.168,0.175,None,None,156,12,4,,,,None,,,,,,,4,12,156,32,399.4120741999941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.39721000002464,399.4120741999941,399.4120741999941,399.4120741999941,400.3953729000059,400.4953241000185,400.6954620000324,400.6954620000324,402.6799121000222,None,,,402.6800608999911,402.69518610002706,403.1950171000208,403.1791069000028,402.69518610002706,402.69518610002706,402.69518610002706,402.69518610002706,402.69518610002706,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,0.168,-0.175,0.168,-0.149,157,13,4,,,,up,0.6219603000208735,None,,,,,4,13,157,15,403.1950171000208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.17998390004504,403.1950171000208,403.1950171000208,403.1950171000208,404.1952858000295,404.2953327000141,404.4953320000204,404.4953320000204,405.1293433000101,up,0.6219603000208735,None,405.1294545000419,405.1450837000157,405.6451964000007,405.6289308000123,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,0.168,0.175,0.168,0.149,158,14,4,,,,up,0.3351206000079401,None,,,,,4,14,158,10,405.6451964000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.6295911000343,405.6451964000007,405.6451964000007,405.6451964000007,406.6288129000459,406.7284892000025,406.9287439000327,406.9287439000327,407.27932390000205,up,0.3351206000079401,None,407.2794311000034,407.29525210004067,407.79515950003406,407.7794222999946,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,0.168,-0.175,0.168,-0.149,159,15,4,,,,up,0.1437574999872595,None,,,,,4,15,159,3,407.79515950003406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.78019890002906,407.79515950003406,407.79515950003406,407.79515950003406,408.7787769000279,408.87854210002115,409.0783113000216,409.0783113000216,409.2299842000357,up,0.1437574999872595,None,409.2301715000067,409.2451430000365,409.7452399000176,409.72860580001725,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
invalid_same,0.168,0.175,0.168,-0.149,160,16,4,,,,up,0.30508740001823753,None,,,,,4,16,160,26,409.7452399000176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.72891520004487,409.7452399000176,409.7452399000176,409.7452399000176,410.7452287999913,410.84523500001524,411.0453007000033,411.0453007000033,411.3624482000014,up,0.30508740001823753,None,411.3625546999974,411.37862180004595,411.8787847000058,411.8620981000131,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,-0.168,0.175,-0.168,0.149,161,17,4,,,,up,0.32778579997830093,None,,,,,4,17,161,4,411.8787847000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.8627613999997,411.8787847000058,411.8787847000058,411.8787847000058,412.8617540000123,412.96184649999486,413.16191260004416,413.16191260004416,413.4957831000211,up,0.32778579997830093,None,413.4958844000357,413.51174550002906,414.0119467000477,413.9955222000135,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,0.168,0.175,0.168,0.149,162,18,4,,,,up,0.33137069997610524,None,,,,,4,18,162,14,414.0119467000477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.9965184000321,414.0119467000477,414.0119467000477,414.0119467000477,414.99528979999013,415.0953556000022,415.29533290001564,415.29533290001564,415.6295393000473,up,0.33137069997610524,None,415.6297285000328,415.6450438000029,416.14512770000147,416.12894670001697,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
invalid_diff,-0.168,0.175,0.168,0.149,163,19,4,,,,up,0.36443839996354654,None,,,,,4,19,163,28,416.14512770000147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.12966030003736,416.14512770000147,416.14512770000147,416.14512770000147,417.14508770004613,417.2452333000256,417.4452931000269,417.4452931000269,417.8127657000441,up,0.36443839996354654,None,417.8129421999911,417.8283225999912,418.32855130004464,418.3120894000167,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,-0.168,-0.175,-0.168,-0.149,164,20,4,,,,up,0.3456943000201136,None,,,,,4,20,164,9,418.32855130004464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.3127305000089,418.32855130004464,418.32855130004464,418.32855130004464,419.3280870000017,419.42824259999907,419.62833120004507,419.62833120004507,419.97936719999416,up,0.3456943000201136,None,419.9794753000024,419.9951864000177,420.4954708000296,420.4793322000187,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,-0.168,0.175,-0.168,0.149,165,21,4,,,,up,0.2932021000306122,None,,,,,4,21,165,16,420.4954708000296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.4803826000425,420.4954708000296,420.4954708000296,420.4954708000296,421.4951939000166,421.59525850001955,421.77860280004097,421.77860280004097,422.0801814000006,up,0.2932021000306122,None,422.08037300000433,422.0949694000301,422.5951287000207,422.5786667999928,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,-0.168,-0.175,-0.168,-0.149,166,22,4,,,,up,0.30600839998805895,None,,,,,4,22,166,21,422.5951287000207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.57894890004536,422.5951287000207,422.5951287000207,422.5951287000207,423.5952624999918,423.6952312000212,423.89515650004614,423.89515650004614,424.21259270003065,up,0.30600839998805895,None,424.2127005000366,424.22847950004507,424.7284561000415,424.7120619000052,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,-0.168,-0.175,-0.168,-0.149,167,23,4,,,,up,0.37568540003849193,None,,,,,4,23,167,17,424.7284561000415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.71263980004005,424.7284561000415,424.7284561000415,424.7284561000415,425.711781400023,425.8117986000143,426.0279642000096,426.0279642000096,426.4122563000419,up,0.37568540003849193,None,426.4123353000032,426.42845659999875,426.92863510001916,426.9123699000338,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,-0.168,-0.175,-0.168,-0.149,168,24,4,,,,up,0.358692699985113,None,,,,,4,24,168,13,426.92863510001916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.91354179999325,426.92863510001916,426.92863510001916,426.92863510001916,427.9117723000236,428.0121444000397,428.2116818000213,428.2116818000213,428.58006639999803,up,0.358692699985113,None,428.5802215000149,428.59517210000195,429.0951868999982,429.0788310000207,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,-0.168,-0.175,-0.168,-0.149,169,25,4,,,,up,0.38791439996566623,None,,,,,4,25,169,1,429.0951868999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.07948220003163,429.0951868999982,429.0951868999982,429.0951868999982,430.0951164000435,430.1952457000152,430.39523490000283,430.39523490000283,430.7952039000229,up,0.38791439996566623,None,430.7952623000019,430.8115618000156,431.31169260002207,431.29539320000913,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,-0.168,-0.175,-0.168,-0.149,170,26,4,,,,up,0.26570960000390187,None,,,,,4,26,170,5,431.31169260002207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.2960941999918,431.31169260002207,431.31169260002207,431.31169260002207,432.29513310000766,432.3951567999902,432.5952592000249,432.5952592000249,432.8622342000017,up,0.26570960000390187,None,432.8623160000425,432.8783301000367,433.378384700045,433.3622719999985,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,0.168,0.175,0.168,0.149,171,27,4,,,,up,0.3380355999688618,None,,,,,4,27,171,18,433.378384700045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.3635752000264,433.378384700045,433.378384700045,433.378384700045,434.36190960003296,434.46180650003953,434.66186089999974,434.66186089999974,435.01341509999475,up,0.3380355999688618,None,435.01359390001744,435.02817180001875,435.5285137000028,435.51198930002283,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,0.168,0.175,0.168,0.149,172,28,4,,,,up,0.3101343000307679,None,,,,,4,28,172,6,435.5285137000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.51238230004674,435.5285137000028,435.5285137000028,435.5285137000028,436.52822740003467,436.6282499000081,436.82832900003996,436.82832900003996,437.14581180003006,up,0.3101343000307679,None,437.14591970003676,437.1615779999993,437.66192240000237,437.64534220000496,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
valid,-0.168,0.175,-0.168,0.149,173,29,4,,,,up,0.38234479998936877,None,,,,,4,29,173,8,437.66192240000237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.6460163000156,437.66192240000237,437.66192240000237,437.66192240000237,438.645086500037,438.7450811000308,438.94507180002984,438.94507180002984,439.32893489999697,up,0.38234479998936877,None,439.32904050004436,439.34501039999304,439.8450628000428,439.8289641000447,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
invalid_diff,-0.168,-0.175,0.168,-0.149,174,30,4,,,,up,0.10521579999476671,None,,,,,4,30,174,29,439.8450628000428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.83011420001276,439.8450628000428,439.8450628000428,439.8450628000428,440.8285362000461,440.9284894000157,441.1282713999972,441.1282713999972,441.24662270001136,up,0.10521579999476671,None,441.24682040000334,441.2617227000301,441.76178150001215,441.74499169999035,,,,,,P6,001,2025-11-24_21h07.51.089,solo_project,,2025.1.1,59.99016162936751,2025-11-24 21h07.57.482185 +0530,
