thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
189,0,189,[0.115],[0.175],[1],[0],[0],[1.5066986000165343],['target'],189,0,189,0,306.6316855000332,,,,,,,,,5,306.6104444000521,306.6316855000332,306.6316855000332,0.00954900000942871,308.1172191000078,[0.115],[0.175],[1],[0],[0],[1.5066986000165343],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
190,0,190,[-0.137],[0.015],[1],[0],[0],[1.2670435999752954],['target'],190,0,190,0,308.14829640003154,,,,,,,,,10,308.13456269999733,308.14829640003154,308.14829640003154,0.017197999986819923,309.4016773000476,[-0.137],[0.015],[1],[0],[0],[1.2670435999752954],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
191,0,191,[0.244],[-0.127],[1],[0],[0],[1.274018199997954],['target'],191,0,191,0,309.4320867000497,,,,,,,,,5,309.4114470000495,309.4320867000497,309.4320867000497,0.009601600002497435,310.68557000003057,[0.244],[-0.127],[1],[0],[0],[1.274018199997954],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
192,0,192,[-0.479],[-0.073],[1],[0],[0],[1.7976658000261523],['target'],192,0,192,0,310.7151767000323,,,,,,,,,10,310.70271380001213,310.7151767000323,310.7151767000323,0.016942900023423135,312.50042080000276,[-0.479],[-0.073],[1],[0],[0],[1.7976658000261523],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
193,0,193,[-0.428],[-0.319],[1],[0],[0],[1.8013412000145763],['target'],193,0,193,0,312.53164960001595,,,,,,,,,10,312.5155624000472,312.53164960001595,312.53164960001595,0.015051900001708418,314.31695639999816,[-0.428],[-0.319],[1],[0],[0],[1.8013412000145763],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
194,0,194,[0.472],[0.193],[1],[0],[0],[2.337704599951394],['target'],194,0,194,0,314.34897230000934,,,,,,,,,10,314.33233620005194,314.34897230000934,314.34897230000934,0.015279399987775832,316.6701126000262,[0.472],[0.193],[1],[0],[0],[2.337704599951394],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
195,0,195,[0.328],[0.447],[1],[0],[0],[1.5825207000016235],['target'],195,0,195,0,316.69829470000695,,,,,,,,,10,316.6862677000463,316.69829470000695,316.69829470000695,0.01598049997119233,318.2688974000048,[0.328],[0.447],[1],[0],[0],[1.5825207000016235],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
196,0,196,[0.222],[-0.333],[1],[0],[0],[1.6141138999955729],['target'],196,0,196,0,318.29825410002377,,,,,,,,,10,318.28757700003916,318.29825410002377,318.29825410002377,0.01840150001225993,319.9017851999961,[0.222],[-0.333],[1],[0],[0],[1.6141138999955729],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
197,0,197,[0.352],[-0.037],[1],[0],[0],[1.249188000045251],['target'],197,0,197,0,319.93185270001413,,,,,,,,,10,319.91890930000227,319.93185270001413,319.93185270001413,0.016888300015125424,321.1681765000103,[0.352],[-0.037],[1],[0],[0],[1.249188000045251],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
198,0,198,[0.179],[-0.095],[1],[0],[0],[1.5857711999560706],['target'],198,0,198,0,321.19837910000933,,,,,,,,,10,321.1843121999991,321.19837910000933,321.19837910000933,0.015953800000716,322.77019090001704,[0.179],[-0.095],[1],[0],[0],[1.5857711999560706],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
199,0,199,[-0.204],[0.409],[1],[0],[0],[1.394578100007493],['target'],199,0,199,0,322.7987472000532,,,,,,,,,10,322.78924380004173,322.7987472000532,322.7987472000532,0.01882800000021234,324.1838631000137,[-0.204],[0.409],[1],[0],[0],[1.394578100007493],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
